oh ! haha ... dude i dont really look at em unless someone says hey i added you . sorry i 'm so terrible at that . i need a pop up ! 
trust me i wo n't let go too soon . i 've been waiting for too long to do that . & lt ; 3 and thanks for voting for my sanity ! 
enjoying laundry day and catching up on my jet lag ! i love phoenix ! ! ! so happy to be back . the east coast sucks it big time ... well mi 
ohhhh got it but i 'm not looking at them . i just said : & quot ; hey laura , some weird porno woman follows you & quot ; that 's all 
one day , i want to dress billy like weston ( with buns ' consent of course ! ) and see if anyone would notice at a show . betcha they would n't 
on our way to c3 nth atl for our first sunday evening service - its going to be amazing and aweaome . gods gon na turn up so we 'll c u too 
i 'm about to follow them right now ! ! i love it when you and your man can both be in the kitchen cooking ! that 's what 's up ! ! 
the futures out of focus blinded by the light it 's a hope for all the hopeless in the worst of trying times ( 8 ) ( l ) love love it x 
was gon na run a quick 5k this lazy sunday afternoon . but i got lost , and end up running 11k to find my way back to my apartment . oh well 
wishing her luck ! i 'm always nervous when i have 2 sing solo . tell her 2 close her eyes & amp ; just feel the spirit . it helps me ! 
woah , church rocked ! life rockes ! and jesus rocks ... takin ' it one step at a time ... jesus has some stuff for me today ! food time also ... 
totally up to date with the tweets and thingies now , gon na watch : the day the earth stood still , and then off to bed , day of music ahead ! 
going to bed but gona relive more 90s first ... say you'l be there by spice girls , come on now who else dressed up & amp ; performed it at school ? 
omgoodness ! i 'm away from twitter for a couple of days and look at all i 've missed ... i will go back & amp ; try to answer you all . 
hi rob ! ! i 'm a big fan of yours ! ! i ca n't believe i am writing to you at this precise moment ! ! i 'm maru from argentina 
just got home from the galleria . spent the day with ana , it was good seeing her . last week of school this week . yay ! but , eww exams -___- 
wow . such a hot day . literally & amp ; figuratively ! got ta love rotterdam ( s inhabitants ) . & amp ; the music at the dunya festival of course.. 
so i did n't quite make the scheduled afd timetable , but i 'm happy enough with it . 2 afds scheduled now , if i pull them off i 'll be fine 
thank you , alpha beta zeta , inc. , for sponsoring me in ms. wheelchair california ( usa ) . i 'm in it to win it . & lt ; -- smiley 
lazy sunday , watching movies , playing games & amp ; once the sun goes down a bit more , work in the yard got ta decide what to fix for dinner ... 
just finished watching rob bells everything is spiritual with t ... .man god is good ! ! ! ! a must see . by the way wings & amp ; cubs on tonight 
i need more followers ! tell people to follow me , ten direct message with proof , & amp ; you 'll get a free shirt mailed to your po in july ! 
mike is the best boyfriend i could have ever wished for . i love him so much i think i 'd die without him . we 're gon na go watch shrek :3 
i 've had to take my wedding ring off - mosquito bite on that finger made it itch & amp ; swell ... is this what they mean by 7 year itch ? 
i love it when tweetdeck crashes on me ... it 's my favorite . in other news , i have gas in my car now . and i drove with the windows down 
squeeeee ! ! ! ! ! ! ! ! ! ! i 'm freeeeeeee i graduated today yayayayaya ! might take a quick nap and then out later tonight ! ! ! ! 
if anyone is on face book , please add me as a friend . my real name is rafael martin , and i am trying to get as many friends as possible . 
& amp ; this weekend was the shitt . ( : apart from the drama . one night ca n't exactly change you forever . -__- ca n't wait to leave tomorrow ! 
how in gods heaven is susan boyle still trending a topic ! ! ? yes . the same susan boyle that finished second on a tv show . get over it man ! 
omg i totally could n't wait until i got home to look at this - am at me mum 's and had to look and lmfao ! so true ! ! ! ! 
i went down that funny slide - it sank in but it was fun anyway i do n't need to mention that my denim pants are all over wet now , right ? 
you would think when a call is transferred to the phone sitting on your desk u would n't have to ask 'is that for me ? ' - but the b man did 
i do n't know - the whole thing seems kind of last minute . my dvr is calling it & quot ; to be announced. & quot ; glad she tweeted about it 
& quot ; up & quot ; was outstanding from start to finish . a family movie about life . some things arent as they seem & amp ; some are better . 
sent my baby off to camp this morning for a week , i 'll miss u my beautiful girl now how much mischief can i get up 2 while she 's gone . 
sex and the city movie was good , i have created my own companion drinking game . new song title : & quot ; disappointment & quot ; . nite nite world ! 
the hills fanale ( heidi 's wedding ) and mtv movie awards i did n't even know these things were going on tonight . hahaha i 'm so out of it : p 
i agree with you ms. jolie . my family is very close to this issue . it makes me sad , however , we must not give up . thanks for sharing . 
back home , went to my aunts house , decided to go by a visit , first time in the year i go to , it was nice , my aunt never changed 
finally i have my radio active cd ... ... ... ... .original ! ! ! ! ! i so happy ! ! ! ! ! ! love ya all ! ! ! ! 
ahhm k ; yup we do ; do n't forget , our courts have regina vs. & lt ; whoever & gt ; ; we maintain some of what we got from you 
yes ! i saw that answer ! you do a lot ! but i bet it 's so nice to be your own boss ! i 'd love to work that way someday 
i 'm not a big fan of him either but he was perfect as grinch ! just like when he played the mask ! u have to agree with me on that ! 
& quot ; is that digger & quot ; . who is digger ? is he one of yours ? ... . its & quot ; mona & quot ; /65hsanew cat ... 
lol well thxs hun but its actually supposed to fit big but i love it ! & amp ; i guess thats all that matters thxs for ur input ? ! ? ! 
to stop her , turn round & amp ; look at the spot just above her nose , do n't say a word just gaze gently & amp ; she will stop ! 
agreed like whoa my wknd was really good ; saw tons of friends from ucsb & amp ; & amp ; my best friend from the bay area . life is lookin up 
huh ! thanks . i 'll have to check in with the peeps i know there , they may have animated it . i cry @ movies too , tis quite okay ! 
he was a love though , his name was max . big gentle giant . he let me kiss him on his forehead before i left . i think he liked me ! 
... so he is ironing them himself . he 's so cute ! he 's trying sooooo hard ! i know he 'll look great in whatever he wears . i love him 
is glad he 's on twitter . now he know 's that his mom is in the car w/ her sweetie with the top down . he just had to know that . 
today i went out with mar . i awesome day . we went to paseo alcorta , we won 149 tickets in a game then we went to her house to play pool 
even with all the weight loss , my chest is still 48 & quot ; , so i still need to wear xxl shirts or else the shirts are too tight on top 
good ! i 'm proud of you- *let* her be mad . -and yes , the cage match would be such a sight . the guilt would by flying high ! ! lol 
i just got home from iowa a couple hours ago . it was so much fun ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! madison 
& quot ; bicycle , bicycle ... i want to ride my bicycle , i want to ride my bike & quot ; bicycle race by queen is stuck in my head ! 
just woke up to 5 sexy girls emails asking me & quot ; do you want to shoot with me in vegas next week ? & quot ; i fn love my job 
monsters vs alien was a riot ! go watch it , hee hee fb i wonder if land of the lost is just as funny ? looking fwd to pixar 's up . 
what 's up ? i 'm an r & amp ; b/pop singer/songwriter from kc . i got strict9 on my trks , i think u know him ... follow me ! ! 
just went for a late jog , so refreshing . too nice of a night out not to . breezy , low humidity , perfect to run in back to the gym 2morrow 
flow : *something i wrote , enjoy ! -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- - _flow_ m*y paranoid aura is beginning ../nfgm26 
is ready for my math sol 2morrow ! ca n't wait till wednesday because ... . well i ca n't tell u because u will have to find out urself ! ! haha 
is watching paramore and no doubt . do n't speak . i know what you 're thinking , and i do n't need ya reasons . do n't tell me 'cause it hurts 
back in hickory from a good weekend in durham . and dexter is on showtime . i ca n't get enough of this show . it 's the new csi for me . 
kay , guess i 'm going to bed . i 'm tired and most of you are watching mtv movie awards anyways . so , good night everyone ( ..who 's still here 
lol & quot ; difficulty in vocal exercises a 10 in tn ! ! & quot ; how about you try & quot ; yall , yondr , fixin da & quot ; 
i 've been missing out on 40 flavors for the last 16 years of my liiiiife ( moved to colonia when i was 4 ) . so goood & amp ; cheap . 
dougie ! good to know you better . answering your question : you can say & quot ; hi camy & quot ; for me ! ( xd lol ) just kidding . 
i had n't heard the news u tweeted re : eric lee being fired ! ? could u direct me to some info pls ? thnx . u were gr8 at mitm4e ! 
went to sch only to find out that lower pri teachers do n't have to be in sch today . no one told us . so we 're having mac breakfast now ! 
& quot ; my dad still holds my hands in the parking lot , and i cant believe i just said that & quot ; ahahaha , i love this show olivers silly 
she was so happy . she started crying . o_o i 'm glad she 's happy . she deserves so much for all that she 's done for me in my life . 
but there is something to look forward to ! only two freaking weeks of school left . hell yeah ! i ca n't wait for summer - bring it on ! ( : 
you know i do . he chases the cat right u to the door and stops short . it 's funny , but i 'm glad the cat has a peaceful place . 
ummm , yesss ! ! ! it is , new moon , the hangover , up , year one , and a few more in there that i do n't know yet . 
im off to get drunk out of my mind , even though i have to fly out to la tomorrow . god damn it . you all stay safe and keep it real 
ahh i see i 've got an r4 card , so anything is open to me ! ^^ how far along are you ? haha yeah , 'bots are so awful sometimes x 
is smiling & quot ; i was so distracted by your beauty , i forgot to tip you . i was raised better than that ; ur just so beautiful. & quot ; 
watching the mtv movie awards . no signs of the jobros . : [ congrats to & amp ; & amp ; others ! . cnt wait for new moon btw ! . 
lol well my kids think i 'm just terrible because & quot ; no & quot ; is my favorite word . i try to give it a little balance tho ! lol 
is n't chris pine the hottest nerd ever ? ? i think so ..he is smokin ' hot . just going to watch the movie because of him i think ... yeaa well 
actually , it is still may 31 here on the west coast ! but , happy birthday , vicki ! ! i love you ! ( on june 1st , that is ) 
yea i know ! hey , you 're in the future and i 'm still in the past . i think this is cool cause we can talk at the same time ! 
baseball banquet was so much fuuuun & lt ; 3 missed mtv awards ) : is it going to be on again ? ? ! please let me know & lt ; 3 
peeing . you said you drink more water , it goes right through you . i used to be like that , now i 'm not . forget it , moving on . 
omg the new twilight trailer : o : o : o my my my i am loving this year taylor lautner looks nice in teh video swish . i 'll update later too 
i had a great day today , signed some contracts , went to silvia 's house , ate dinner and watched the mtv movie awards ! ! ! now gnight ! ! ! 
oh are the shops open today and when they open ? really , i 'm too lazy to even think to go somewhere . btw , it 's officially summer now . â™¥ 
i 'm gon na go a whole school day without twitter tomorrow starting when i wake up . gon na turn my whole app off who thinks i can do it ? ? 
got ta love parents bluntness : s i 'm the opposite . mum keeps telling me i should put on weight . but i loves you how you are & lt ; 3 
plan for today : get ready , fail maths , fill out my v awards book , relax in the garden , try get hold of vanessa & amp ; rose for friday 
i think i 've had the best birthday weekend ever ; full of friends , parties , & amp ; no sleep . i am content & amp ; ready for bed . 
bekah ! i 'm so happy that you got a twitter ! i really wan na see you . are you coming to alabama this summer ? hi ! ! ! ! ! 
best wtf moment is : kristen did n't kiss robert . it was my best wtf moment for the mtv movie awards : ) ) ) ) what the hell is she thinking 
watching & quot ; up & quot ; . i 'll watch it for a second time when it releases here in nz , but tonight , the internet is my milkshake . 
& quot ; i ca n't hear you ! okay i can hear you now ! & quot ; one of my all-time favourites , that 's cheered me up this morning ! 
5844 steps ... 6k . never though it would be so many steps in so little time : o now let 's wait til the end of the day and the final number 
.. on a brighter note ..i start yoga today ! the sun is out , going out for lunch today for a monday-i 'd say its gon na be quite spiffy ! ! 
i have wan picture with you and with josh , i'am the crazy girl thats say & quot ; haayley i love yoou & quot ; in your concert in 2007 nagoya haha 
in the zone , love , views , fruit punch , hugs , bar dogs ... and poking midgets ? wha ? ? full circle run , z , ruunnnnnnn ! ! ! 
i am so extremely bored . i can not wait to see selena gomez on sonny with a chance & lt ; 3 i love selena gomez & amp ; demi lovato ! 
helped out an old friend in need tonight , made me feel good . she needed it , bad shit goin on in her life , i kept her laughing for 8hrs . 
so many people there that i knew ... such a great catch up sesh & amp ; a certain boy was there ! ... here 's hoping things turn out well with him 
first day back at work after a week off . office is very empty , only 2 out of 5 people have bothered to turn up . might catch a few zzz 's 
i love how i can watch some shows early esp . when i get to the main tv before the tfc watchers take over the tv . i hate tfc ! ! ! 
ð ’ ðµñ ? ð½ð°/ð » ðµñ‚ð¾ - ð¿ñ€ðµðºñ€ð°ñ ? ð½ñ‹ð¹ ñˆð°ð½ñ ? ð´ð » ñ ? ñ ? ñ‚ñ€ð°ñˆð½ðµð½ñœðºð¸ñ… ð´ðµð²ñƒñˆðµðº , ñ‡ðµñ€ðµð· ð¾ð´ðµð¶ð´ñƒ ð¿ð¾ðºð°ð·ð°ñ‚ñœ ñ ? ð²ð¾ð¸ ð´ð¾ñ ? ñ‚ð¾ð¸ð½ñ ? ñ‚ð²ð° 
thanks mom ! ! ! can i adopt you as my lezzymom ? ( it would go so well w/ my & quot ; big gay dad & quot ; ; - ) 
just woke up . today i 'm going to my dad 's place and he has no computer so , i do n't know when i 'll be here next time . ======== 
you never sleep , do you ? i 'm not usually up at this hour , hate being sick . btw i love love love your book ! ! much love . xoxo 
lol if you ever order any of international male clothes they will fall apart in the first wash , ( not that i would know ) & lt ; g & gt ; 
i am : on twitter 'cos i got my fb p/word changed til after exams ; looking forward to wednesday ( dad comes back from us ) ; & amp ; thursday too 
try to bluff with j9 on sb and bb called . flop is 349 and i push all in since im low . guy calls and shows 89. turn is j. doubled up 
good night twitter addicts have a very nice week . leaving diego on saturday , east coast here i come ! ! ! im going to miss cali ! ! ! ! ! 
this afternoon with my best friend robert to & quot ; ribs & amp ; blues & quot ; , line up for this afternoon /akbw , ye get the blues baby blues 
what it do twitts doin what i do best @ the club n hollywood then the after hours and u no the rest . & lt ; ( justdntgiveup ) & gt ; 
oh well done , cayla ! i 'm so happy for you ! ! ! ! congrats ! you should pm tobes to see if you can get jamie to sign them ... 
enjoyed the awards for the most part.it was nice to c so many peeps tonight . in edh till sunday , so hit me up ps ca n't wait 4 new moon ! 
sitting in the exam room r.e is my first exam today ! wish me luck i need it . the 2 ppl that r the closest to me are my 2 best friends 
body seems to be awake , but my eyes are fighting to close again ... .lol atl here we come ! so kristin knows , not thinks , she can dance ... . 
morning all while i 'm off work , i 'll have to meet up with my study partner later to work on our paper . luckily i 'm off tomorrow too ; ) 
my bank balance is shocking . oh well . it will be more shocking in a few weeks time . do i care ? nah ! still gon na have enough for florida 
& quot ; trading in the zone & quot ; book just arrived ... i have been meaning to get hold of this for ages ... cant wait to read it $ $ 
e3 for nintendo is gon na be sweet ! i just found out there will be a new mario game for the wii . 1 day till i get my hands on fuel 
morning ! just got ur twt and pm from last night . why all the screaming ! i will write more , i just have n't yet ... sorry ! u ok ? 
i love this song at the mo ' ! and serge just plain sexy ! ( kasabian â€ “ fire ) & quot ; & quot ; & quot ; â™ « /~7f5or 
hey i guess it 'll be the next free wkend after we'r in . i wo n't be able to make warehouse now , but if ur free on the monday ... lol 
a ) movie is craaaap , b ) good luck with the bs . i have just come out the other side , so if you need an ear , i am here 
home made , gluten free , meatloaf , roast potatoes & amp ; vegies . that 's what 's for dinner . if you do n't like it , then lump it . 
i love kamikaze but as a martini , with a touch of vermouth in a martini glass ! i could have up to 4 , before i stop and think about it ! 
im a little sunburnt from the beach- but who cares ? im not as bad as the other [ lauren wilson , lauren geddes & amp ; erin geddes ] love you guys 
haley williams , will you marry me ? ( she is actually on twitter , but hey , do n't want to sound like a stalker ... ) â™ « http : //blip.fm/~7f6me 
sheesh need to stay xtra 30mins to finish a download ... now or never ... while listening 2 diff versions of & quot ; apologize & quot ; ... thats nuts ... haha 
good morning folks ! last week of school ... woohoo ! joy , joy , joy ... down in my heart ! have a spectacular day ! love to all..extra to ram ! 
tonight : crime and comedy at warsaw - & quot ; lekarstwo na miå‚oå›ä‡ & quot ; - 6 pm . - film based on the novel of joanna chmielewska . see you 
using bing , i immediately like it . admittedly , i had doubts . also , searching yert blog puts me at the top now , so that 's an added bonus . 
hey ! patrice,13 , philippines..you 're going to the philippines , right ? ca n't wait to see you ! love your new music vid . & quot ; kelsey & quot ; 
def only got 4 hours of sleep last night , but i 'm more awake then i would be if i would have gotten 8 or 9 ? ? ? ? whatevs ... 
check out my mate zwol 's show & quot ; dave in the life & quot ; on sbs , starting right now . show some support for aussie shows . spam daveinthelife 
yesterday was fun . went to julie 's reception and then watched a movie at ginger 's . i 'm gon na have some ppl over today for gh : metalica . y 
jafrosax feat . yukimi nagano â€ “ drawn 2 u -- - rb & lt ; -- - thx . wishing u a good 1 too ! -- thx ... â™ « /~7f7li 
just woke up.. slept like a baby for 12 hours ! was really good . gon na be out in the sun pretty soon now , before i have to finish my exam 
and already monday again . hubby 's birthday was great but already all over and back to work and & quot ; normal & quot ; life have a great day everybody ! 
lovely sl wont load up gaaa ok mayb a good thing cos lots to do , nooo escape this time to w8 is to stay put , to do something to move 4ward 
looks like it ... judging by the genre & quot ; action , adventure , romance & quot ; , is this going to be the 'romancing the stone ' in fiji ? 
i missed that sarcasm . i am considering wearing the & quot ; if it 's too loud , then your too old & quot ; shirt when i run foh again . 
5:53 am , going to bed now . if my brother catches me awake he will kill me . : / so goodnight twitterverse , see you , uh . at 3pm . 
: next year ? what 's wrong with this year , i say ? ! @ sathish : cool ! are you planning to cycle there ? @ jayadeep : what happened ? 
what is better than friends & amp ; slumber parties ? hmmm let me think about it ... i know ! ! ! nothing is better than friends & amp ; slumber parties 
i 'm going to this reggae show tonight in nyc : reggae artist cezar at sob 's @ 9pm ! ! ! he 's dope . i co-sign . do n't miss it 
i 'd like to listen to the new band which is called & quot ; the baseballs & quot ; . my boyfriend bought their album yesterday . their music is awesome ! 
by the way ! , shane dawson is freaking awesome ! ! ! ! ! ! =d thanks so much to my boyfriend chris who showed him to me ! , ha ! 
life is full and good ... enjoying a cuppa ( pot ) of mj ... .off to an all office day , starting with j in the beverage lab , some final testing 
ohmygosh i love your blog . it 's hilarious ! & quot ; i like food a little on the cooked side & quot ; hahah ! ! ! my bro loves paramore 
ps - if you want to follow me ( even if temporarily ) , i 'll dm you my contact info at work fyi . happy to help if/when i can . dj 
hi ! nice to meet u. just saw that u are a demi fan ! i 'm obsessed with her songs , style , act , character and everything & lt ; 3 
breakfast done , email read , twitter caught up , invoices sent out , not bad for a hour time to get showered , dressed & amp ; off to the day ! 
i love the sun ! and i 've just seen a trailer of something that is so bad it is not worth mentioning ... because to me it does n't exist . sun 
& quot ; if ur heart tells u something , follow it , relax & amp ; enjoy. & quot ; thank u , really reminds me to live life to the fullest 
i 'd love a shoutout if that 's ok with u ? just to let my subbers know i 'll be back after the 18th , when my exams r over thanx ! 
lol and it 'll get better with the 3rd . and 4th , maybe . haha . sa 4th one kasi , it 's either you 'll like it or hate it ) 
i 'm off ... ... . i do n't know wether i still have the tiniest bit of a thing for , , mango . totally over milo but just cause mango , 
what ? ! hang on , i mean why ? ! were you pretending to be the naughty calf or what ? that does n't even make sense , i 'm baffled . 
hey ! i wan na use my account here for a lil story . a sentence a day or like that . hope you like it and this story is n't planed ! 
first official twitter.. how exciting lol.. currently trying to get my son to sleep.. also watching law & amp ; & amp ; order svu.. follow me ! ! & lt ; 3 
doing a new web page . and am going to be coding the entire thing by hand . because dreamweaver is for wusses . ( and my reg code is at home . 
where in the world do u get a 2y.o , that just lurvvve eating onions ? answer : in my house & quot ; nak bawang lagi ! ? ! & quot ; 
just watched the hills episode 9 f season 5 & quot ; hi lauren , it 's spencer. & quot ; i really like spencer . i like him since the beginning . 
it 's the first week of summer and the last week of exams ! is it good ( the lion ice cream ) ? ca n't wait to see you again now xxx 
ep blog soon to be updated . as soon as audrey takes the time to . give her 2-3 days ... several exciting stories to come ! ! =d check it out ! 
ø§ù†ø§ ù…ø¹ùƒ ù ? ùš ø§ù „ ù†ù‚ø·ø© ù‡ø°ù‡ øœ ø§ø´øªø±ùƒøª ù ? ùš ù‚ø±ùˆø¨ø§øª ùƒø « ùšø±ø© ù „ ùƒù†ù‡ø§ ù…ø²ø¹ø¬ø© ø¬ø¯ø§ù‹ ø¨ø±ø³ø§ø¦ù „ ù‡ù€ø§ .. ù‡ù „ øªù†øµø­ ø¨ù‚ø±ùˆø¨ ù…ø¹ùšù† øÿ 
well , it is yet another monday morning ... ( grumbling under breath ) ... .i really hope everyone has a great day and a great week ! ! ! ! : -p~ 
it really was.. i nearly died ! ! ha . i have i say i mean we have 1 from tom , 2 from gi and just got one form carrie you ? 
the pigeons are aliveee ! ! ! ... and eating my garden ... but at least i do n't have two dead birds to deal with ! ..i 'll let them eat ! 
so sad the football season is over ... see you after summer ... hmmm i need 2 find a way 2 be able 2 watch my as roma whenim in the uk ... 
the weather is immense today ! finished work . few errands to run before a quick nap and then the lovely microsoft e3 press event ! i & lt ; 3 e3 ! 
enjoyed & quot ; get oriented day & quot ; at true love waits today . it 's so cool when you 're working together with people for the glory of god . 
yeah , i figured i should watch them in order ... i hope ii comes in soon ! lol . re : v - i do love a bad movie on occasion xd 
lol , will polish ur ego from time to time if you like do you use eft as well ? i find it 's a powerful combination , nlp & amp ; eft 
... check that page out . until then lem me watch what i say . heheee ! i wish god would open up a twitter . for real ! too funny ! ! 
http : //tinyurl.com/ry9wap hi there ! how are you ? hm ... can i send you some more my photos ? i can send you my pics , tell me your email ... 
morning all hope u have a great day ! *hugs* today i work as usual but promised the kids they could watch & quot ; the purple starwars & quot ; after work 
10yearsofenema dumpweed , do n't leave me , aliens exist , gatc , wmaa ? , dysentary gary , adam 's , atst , party song , mutt , wendy clear e anthem 
godmorgen , a little tired this morning , but hey i 'm on leave , so i 'm allowed to have a late night or two thanks for a lovely evening ; ) 
wish i could twitter all day . but have way to much more 2do.my back surgery is thurs , count down time ! lol i sceered ! plz pray 4 me ? ty 
he 's just on the couch watchin the tv w the sound relly low , so its ok so back to my thots , i dont like rigid schedules . yeah it sounds 
is sick of mediocrity goddammit , when are we going to look up and do something ? are you doing your bit ? i am & amp ; hope you are too . 
i 'm still sad about julia but in two hours my sweetheart marina and me are going to the movies watching the new hm movie that 'll be fun & lt ; 3 
its morning ! ! ! ! and i think i just did something im gon na wish i never did ! ! oh well cant do anything about it now ! ! hahaha 
& quot ; rock , paper , scissors , lizard , spock & quot ; . . . got to love the big bang ! summer semester classes start tomorrow for me ! 
ok , how r u ? 2 funny , lmao , 'locker room horror ' , ha ; 'ipod shuffle ' ... also my issue-omg-why r certain songs on my ipod 's ? 
when logged into twitter , go to settings & gt ; devices & amp ; add your phone . as long as you can text from your phone , no need to call 
it 's monday , it 's a beautiful day , and i 'm stuck in the office . of course , i 'm having a great day ! enjoy breakfast ms p ! 
toddy and our new dog , grapooki ( maybe a german shepherd ) , will live with us in london . we gon na get married in australia , at the beach . 
thank you for your protection jesus & quot ; i will proclaim your great works in the great assembly , i will honor you before my brothers. & quot ; [ para ] 
i know , i am sweating alive outside . ooh , yesss please ! i 'm free weds afternoon , all day thurs & amp ; fri. whens good for you ? x 
i 've noticed when i talk about someone i now say @ before their names & amp ; if they dont have twitter they just look at me like i 'm crazy ! 
i thought i posted twitter reply , but it did n't take.i 'm not good at tech anyway , i won ! down to beau and me . flush on the river ! 
oh awesome ! i love his show , also your & quot ; steve , do n't eat it ! & quot ; when will you be doing another one of those ? 
i want to change up my hair againn . looove how a.d.d . i am about my hair . i ate two pancakes this mornin .. they were the shizz .. no lie 
im up guys ! ! btw : spread the word that tisha is not to b fucked with ! ! real deal . but other than that , im all over here ! 
but i 'm stuck in all day ! ! ! i have to figure out a beach schedule b/c i ca n't wait to turn black ! how r u hun ? ? 
when her website was just hi ! this is me & amp ; the fam & amp ; i write stuff , i could appreciate her . now = endless joke . alas 
i just do n't feel like i 'm getting anywhere with this . i feel like on the day of the exam my mind will go blank and then i 'm truly fucked 
me too like one of my favorite songs of all time by all of them ! i wish they 'd play it at wembley . but they wo n't . ah well . 
saw & quot ; night at the museum 2 & quot ; last night on imax . it was better than the first one and a lot of silly , family fun . 
lol ! ! ! ! i am not pressed ... just do n't want u 2 miss it again ... lmfaooooooooo dang , how u gon na say that ? ? ? ? 
day one of no smoking , day 4 chantix . i 'm also doing today alone ... refined by fire indeed ! haha i will be so proud when this is done . 
busy ! tho busy in a v diff way fr how it used to be . so far so gd..happy thanks for asking ! glad to hear ur shoots ' gg well ! 
so i have to go to the library before i leave . i think i may have a bit of a break down . i have to come back before next year . 
my honneeeeeey ! ! ! your honeybee is freaking smart ( sometimes ) : he just made today with his stocks about 6000 usd benefits ! ! ! ( in 1 day ) 
at home while the husband is at work doing his soldier thing he only has a half day ! ! yay ! ! he is back in the u.s. now btw ! ! 
i 'm in tokyo now , waiting for you and lexx , june 20 ! ca n't wait ! my first drumpoet party , i 'm here from toronto for a few mths 
sa is actually & quot ; samuel arthur & quot ; named after the founder of the brains brewery . i too prefer the name & quot ; skull attack & quot ; 
i 'm really excited about e3 this week , even though i 'm not actually going to be there . but , the nerd that i am , i will be following it 
stupid twitter . i 'm going to get off for a while and then i 'll be back to see if my picture decided to show up . lol . later twitterers . 
last week of school . who knew the clean up of a classroom would take so much work . at least we got kids to help . ca n't wait for summer ! 
maybe i will buy 1 potato & amp ; do â½ of it double cooked ! with 2 % cheese , turkey bacon , broc & amp ; garlic/chive yogurt ! *lunch ! 
yesterday was my 40th birthday . we had a great afternoon out in the country , bbq 'd a couple tri-tip 's . i 'd say it was a pretty nice day ! 
great work out ! healthy me ... body and soul . i shall try to keep this habit . it 's time to sleep and be bless with my life today . goodnight 
i wish every day felt like saturday , life would be so easier like the video as well × ‘ ×¢×– × ‘ × × ? ×™ â€ “ ã—.. â™ « /~7fio2 
time for a taste of & quot ; spring & quot ; , if you have n't gotten outside yet today . yes , it 's by antonio vivaldi . â™ « /~7fjpe 
& quot ; the shorter way to do many things is to do only one thing at a time & quot ; ( w.a . mozart ) - how it 's true ! 
i am back from my vacation ! ! ! it was amazing , i 'll be making a video as soon as i get my pictures and videos onto my computer ! ! 
is it wrong i 'm trying to look any any hint in that setlist picture ? lol i already see part of the name of one song ( at the bottom ) . 
omfg . for those who know the whole 'blue topshop dress ' incident - my mum went back and got me the dress ( in one size bigger : / ) but yay 
& quot ; every little bump in the road i tried to swerve ... but nothing we say is gon na save us from the fallout & quot ; good morning all . 
glad to hear it ! i also wrote a 3000 word article on fujian ( specifically fz , xm , & amp ; tulou ) that was printed in ä¸–ç•œå ? šè§ˆ magazine 
ugh . how is my evil plan to get rid of my sister going to work when i am never home while she is sleeping ? oh well , time to go see 
keep @ 'ing me . i 'll still get them ( somehow ) . it 's been way fun following your daily stories . i 'll drop in when i can ! finaltweet 
yay ! i figured out how to repair the new modem , now i can use it , & amp ; welcome myself to faster internet connection ! suddenly i feel better ! 
at a couains house did some kool stuff ut still bored ... . prbably cuz im the only one awake and it 11:03 but i went to slee at 6am ! ! ! 
today was a great day ! ! ! ! ! ! ! life is full of happiness we just have to take each situation as it comes and never forget with a smile 
wow ! i ca n't believe it ... it 's june already . good morning twitters . it has n't been the best morning but i have to hope for the best . 
finished up & quot ; hunted & quot ; today . now i 'm all caught up . have you seen the & quot ; new moon & quot ; trailer ? ? 
lol ! ! i have those sites tryin to follow me too ! ! i think they know that we said we 'd do anything to get cruise money ! ! lol ! 
had fun day out on my wee cuz 's skwl trip i saw all kind of animals i even pet a giant rabbit , honestly was the size of 2 normal rabbits , 
hahah liked the & quot ; oh bloody hell & quot ; , made me chuckle . you can delete tweets that you do n't want been in carlisle today . hot hot 
mei long village or lake spring for & quot ; pork pump & quot ; ? : hi ciao bob , very nice ! thanks for the tip . how far in a../mgsjda 
haha ok ok , the ribbon dancers we shall be ! word . p.s . -- ah got the package from kim -- love love love ! ! ! ! made my day 
well honey..when you 've been putting up with mens & quot ; shtuff & quot ; as long as us it 's a sure bet a few are gon na be dicks . 
what a tease ! lol whatever is on the list , i 'll be happy ! i 'm just glad that they got back together & amp ; are still touring ! ! 
well , you 're like half kanye , he 's a gay fish and you 're just gay ( you 'll only get that if you 're a southpark fan , lol ) 
hey ! i 've been here ... sorta . going out a lot . time to take a break and give the liver a bit of rest how are you ? ? xo 
crappy monday - i need more coffee ! ! and my mom says i need a secretary ... but then i 'd have to *pay* them ... what shall i do ? ? 
count it a blessing ! the *right one* has n't come along yet . keep the faith : it 's on it 's way - & gt ; just around the corner . 
i love big brother to ! aww lil nieces & amp ; cousins r so cute to look after ! i was lookng aftr mine before wen i was chatin 2 jade x 
was n't me ! i 'm more likely to be on a bike ! .. and thats what im about to hop on ! mw keep both hands onthe wheel except when .. 
i 'm already on ch 2 of the book i started . so i 'm thinking i have to finish it by nov , so i can write another one in nov . 
hey ! ! please mitchel ! ! give me luck for my exam ! ! maybe i pass it if you give me luck hahaha reply please ! ! & lt ; 3 
mom called to see if the house was on fire . miles away , she could see flame billowing . not us . adam & amp ; i drove down anderson to rubberneck 
