wow , tons of replies from you , may have to unfollow so i can see my friends ' tweets , you 're scrolling the feed a lot . 
aw-my dodger boy russell martin just said holla on t.v. -- thats like saying fat with a & quot ; ph & quot ; -- i am really unattracted 
@ mlady_kate gatorzone says 250 tix go on sale 4/20 ... have to be booster to purchase ... $ 2000 min for booster ... then have to buy tix 
watching one last episode of doctor who before hitting the books . not because i want to , but that 's the last dvd i received via netflix . 
getting ready for an afternoon of events , then guys movie night ! might be fun . just a tad jealous that mary 's going to the game ... 
dang it ! when you think you get a good deal on ebay make sure to read the fine print . got a poster and it 's damaged . 
i am having some serious coding issues . i will be blogging tomorrow when i get them sorted ... until then i am on hold . sorry gang . 
i 'm kind of in love with hathaway , and my mum just does not understand . i want them to see them ! i hope they make more 
who was the winner of season2 ? i 'm seeing it for the first time , in my country , and i do n't know yet who was it 
oh my god me too ! he should sing more , but not take the lime light from the others ... but yeah he gets too forgotton ! x 
now i feel like a right tool , cos i 'm prob the only one who does n't get the joke lol . am i really that stupid ? 
going to start laundry . hoping the getting up and moving will calm aurora down . mike 's computer wo n't boot up - something with the power . 
aww well next time for sure i 'll let u know . i was on a press trip this time but i definitely plan on going again this yr 
ugh i guess i should start reading the 100 pages i have to read in my book that i had allll week to do and i have school monday 
stopping ulduar progression for a while with only 3 bosses down . i guess ignis needs 3 tanks , and we only have 2 geared ones who show up 
grilling out ... .good food ! at 6 it was 71 , at 615 , it 's now 60 i was enjoying the warm wheather while it lasted ... 
omg ! got ta leave for the b-day party . sad about missing mavs-spurs . maybe i 'll pretend like i have something to do and leave early . 
have to ! g1=horrible ! whats good tho homie ! ? thanks for comin out the other night ! you definitely have to perform @ the next event ! 
waking up . oversleeping because i do n't wan na deal with today . just really bummed out . this rollercoaster life catches up to me at times . 
oh , everyone 's offline . haha , i 'm gon na try to sleep.x ) goodnight everyone . or goodmorning those , who is alredy waking up xd 
i was outside for maybe an hour and a half in 70 degree weather and i got crispy ... fair skin is a killer ! ! sun burn sucks 
sad , very very sad ... i ca n't go but desperately want to man i luv fla , but wish i was closer to boston ! dammit ! 
sounds like a great idea ! i need to get my horn out and practice . it sits in its case , lonely and jealous of the piano . 
devan ! ! ! morelike my sound just died ! i recorded gwom news ... no sound ! ! ! ! ! ! ! well very very very little 
do n't hate me ! you get too . i just want benji . he 's all i 've ever wanted.. besides jordan knight . but i lost him 
aw i hope that makes you feel better . im having a pizza & amp ; movie night to remedy my mood . ice cream sounds good though . 
stayed away from record store because i tend to spend too much . went back today for record store day and dropped spent $ 70 . i never learn 
they advertise online , and even post photos of the quilts . i 'm sure even that 's a stretch for them . do n't think they sell . 
i jared my little finger real bad again in netbal we lost by heaps to were not that good lol ... go bacchus marsh cobras . luv ya xx 
aw i got mine in a tiny box at barnes and noble ! or borders , ca n't recall which . i think he needs some friends though ! 
laying in bed just got home from seeing monsters vs aliens . theres a beautiful boy in my living room but his biatch of a gf is here ugh 
usually cbc covers the playoffs but something else is on rite now . this sucks ! i guess 4 some things it would b nice 2 get cable ! 
i dropped by your room to give you gaga , but you were n't there . i left it in your mailbox . brit should be back wednesday . 
its 5.02am here in the uk , just done 45mins of business coursework damn i 'm going to die tomorrow how am i going to fit the rest in 
i am missing the game . i 've missed all the games today and this is the last one today and i 'm about to miss this one . 
phew ! they let us in and my cats are okay just scared to death i 'm such a bad owner for leaving them home alone like this ! 
there was just a hornet in my room ! and i freaked out . i had my brother kill it . my mom is deathly allergic to them . 
i 'm bummed i 'll be missing the mermaid parade this year had mad fun in 08. its june 20th , in case ya 'll wan na go . 
it is for the sw. only 4 crabs and a pistol shrimp in there now , we had a toadfish calamity so it is currently a fish-free zone . 
hi katelyn ! any news about that tv show you were taping ? idk if u mentioned it the other day at the chat , i was n't home 
i cant really tell him . hey , what a game from your boys from chi-town ... i only saw parts of the game but now i 'm rooting 
hmm im usually dead rite now ... ugh skool monday..no more oprah ellen or kathie lee and hoda i wish u went to skool for a millisecond ! ! 
watching harry potter and the order of the phoenix . need to start working , but got work on the mind . 12 hours in hell tomorrow . fun 
did everyone in the gb/fv area do some cool stuff with the good weather today ? didn'tsay it will not be as pleasant sun & amp ; mon ? 
i can not believe , after six years , wilmington still feels like home to me . my family there agrees . they did n't want me to leave 
is stuck between 2 worlds . which one is the right one ? i think i know but ... .can someone else be me until this is over lol 
theyre gon na be about 2 hrs away from me but i spent all my $ $ on spring concerts so i ca n't afford any more this year 
eh , just ate perrogies ... ..talked about life with rob ... . cant sleep ... want to ... .. bored ... ... ... .. sadface ... ... .. 
how do u know if a quy is interested in you ? like we talk everydayy but yet i have this feelinq that he dont like me like that 
i would be so happy if i got a shout out , esp since i was so excited to see him in az but it did n't happen , 
wishes he was seeing m.i.a at coachella right now . i 've seen her there twice before and i feel like i 'm missing out up here in portland 
for a really long time now she 's the only girl i keep thinking about its about to be a year and still nothing guess my chances are up 
... out of characters boooo . i guess it 's just for quick q 's and a 's and what ur doin kind of things ( and links ) 
returning some amazing shoes . heals are leather veneer . yuck . on the pair i tried on the sticker was n't . person got new ones from back.. 
